time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity
2020/11/26/18:06:41.772705,128,1606410401,772372007,,-0.4708314538,0.00103621347807
2020/11/26/18:06:41.813457,129,1606410401,813168048,,-0.465719282627,0.0116510335356
2020/11/26/18:06:41.858506,130,1606410401,858170986,,-0.468786597252,0.00640361150727
2020/11/26/18:06:41.901244,131,1606410401,900939941,,-0.469809025526,0.0011071623303
2020/11/26/18:06:41.945413,132,1606410401,945110082,,-0.4708314538,-0.00330657907762
2020/11/26/18:06:41.989860,133,1606410401,989512920,,-0.469809025526,-0.0019580386579
2020/11/26/18:06:42.033661,134,1606410402,33310890,,-0.467764139175,0.00357560045086
2020/11/26/18:06:42.077433,135,1606410402,77137947,,-0.469809025526,0.000217093605897
2020/11/26/18:06:42.121909,136,1606410402,121531009,,-0.467764139175,0.00377071625553
2020/11/26/18:06:42.167684,137,1606410402,167243957,,-0.467764139175,0.00438608555123
2020/11/26/18:06:42.211469,138,1606410402,211227893,,-0.467764139175,0.00387521483935
2020/11/26/18:06:42.255354,139,1606410402,255019903,,-0.467764139175,0.00306106964126
2020/11/26/18:06:42.298828,140,1606410402,298588991,,-0.469809025526,-0.00245542149059
2020/11/26/18:06:42.342863,141,1606410402,342556953,,-0.465719282627,0.00546067580581
2020/11/26/18:06:42.386929,142,1606410402,386564970,,-0.4708314538,-0.0044775987044
2020/11/26/18:06:42.432318,143,1606410402,431999921,,-0.468786597252,-0.002524695592
2020/11/26/18:06:42.475356,144,1606410402,475018978,,-0.465719282627,0.0057185892947
2020/11/26/18:06:42.519896,145,1606410402,519597053,,-0.469809025526,-0.00181542197242
2020/11/26/18:06:42.563198,146,1606410402,562823057,,-0.4708314538,-0.00655304873362
2020/11/26/18:06:42.608202,147,1606410402,607892990,,-0.464696854353,0.00702154822648
2020/11/26/18:06:42.651793,148,1606410402,651269912,,-0.465719282627,0.00837844144553
2020/11/26/18:06:42.694434,149,1606410402,694170951,,-0.469809025526,-0.0019715053495
2020/11/26/18:06:42.740161,150,1606410402,739919900,,-0.469809025526,-0.00534183485433
2020/11/26/18:06:42.783239,151,1606410402,782546997,,-0.4708314538,-0.00804578699172
2020/11/26/18:06:42.826784,152,1606410402,826450109,,-0.472876310349,-0.01245056279
2020/11/26/18:06:42.871469,153,1606410402,871216058,,-0.473898768425,-0.0143864378333
2020/11/26/18:06:42.915149,154,1606410402,914809942,,-0.468786597252,-0.000859758176375
2020/11/26/18:06:42.963252,155,1606410402,962949037,,-0.465719282627,0.0112036466599
2020/11/26/18:06:43.003284,156,1606410403,3009080,,-0.472876310349,-0.00299576693214
2020/11/26/18:06:43.046941,157,1606410403,46638011,,-0.465719282627,0.00908903498203
